url;metascore;userscore;rating
https://www.metacritic.com/movie/adam-2019;64;2;| Not Rated
https://www.metacritic.com/movie/adam-resurrected;58;5,4;| R
https://www.metacritic.com/movie/adam-steve;48;6,9;| R
https://www.metacritic.com/movie/adams-apples;51;7,7;| R
https://www.metacritic.com/movie/adanggaman;70;;| Unrated
https://www.metacritic.com/movie/adaptation;83;8,1;| R
https://www.metacritic.com/movie/addicted;32;2,3;| R
https://www.metacritic.com/movie/addicted-to-fresno;34;4,5;| Not Rated
https://www.metacritic.com/movie/addiction-incorporated;68;;| Not Rated
https://www.metacritic.com/movie/admission;48;6;| PG-13
https://www.metacritic.com/movie/adopt-a-highway;53;6,8;| Not Rated
https://www.metacritic.com/movie/adoration;64;5,6;| R
https://www.metacritic.com/movie/adore;37;5,7;| R
https://www.metacritic.com/movie/adored;28;5,2;
https://www.metacritic.com/movie/adorenarin-doraibu;69;;| Unrated
https://www.metacritic.com/movie/adrift-2018;56;6,3;| PG-13
https://www.metacritic.com/movie/adult-beginners;57;6,3;| R
https://www.metacritic.com/movie/adult-life-skills;49;;| TV-MA
https://www.metacritic.com/movie/adult-world;61;6,8;| R
https://www.metacritic.com/movie/advanced-style;66;;| Not Rated
https://www.metacritic.com/movie/advantageous;59;6,5;| Not Rated
https://www.metacritic.com/movie/adventureland;76;7,3;| R
https://www.metacritic.com/movie/adventures-of-power;39;7,2;| PG-13
https://www.metacritic.com/movie/ae-fond-kiss;65;7,3;| R
https://www.metacritic.com/movie/aferim!;84;7,7;| Not Rated
https://www.metacritic.com/movie/affluenza;30;;| Not Rated
https://www.metacritic.com/movie/afghan-star;78;7,6;| Unrated
https://www.metacritic.com/movie/african-cats;61;7,1;
https://www.metacritic.com/movie/after;25;;| R
https://www.metacritic.com/movie/after-2019;30;4,4;| PG-13
https://www.metacritic.com/movie/after-auschwitz;74;;| Not Rated
https://www.metacritic.com/movie/after-earth;33;3,9;| PG-13
https://www.metacritic.com/movie/after-everything;67;5;| Not Rated
https://www.metacritic.com/movie/after-fall-winter;19;5,3;| Not Rated
https://www.metacritic.com/movie/after-innocence;74;7,3;| Unrated
https://www.metacritic.com/movie/after-love;66;;| Not Rated
https://www.metacritic.com/movie/after-midnight;56;;| Unrated
https://www.metacritic.com/movie/after-parkland;74;;| Not Rated
https://www.metacritic.com/movie/after-the-cup-sons-of-sakhnin-united;62;;
https://www.metacritic.com/movie/after-the-dark;37;5,5;| R
https://www.metacritic.com/movie/after-the-fall;36;;| R
https://www.metacritic.com/movie/after-the-life;73;;| Unrated
https://www.metacritic.com/movie/after-the-storm-2016;84;8;| Not Rated
https://www.metacritic.com/movie/after-the-sunset;38;7,9;| PG-13
https://www.metacritic.com/movie/after-the-wedding;78;8;| R
https://www.metacritic.com/movie/after-the-wedding-2019;50;6,3;| Not Rated
https://www.metacritic.com/movie/after-tiller;75;6,2;| PG-13
https://www.metacritic.com/movie/after-words;35;;| Not Rated
https://www.metacritic.com/movie/afterimage;75;6,4;
https://www.metacritic.com/movie/afterlife;36;8,2;| R
https://www.metacritic.com/movie/aftermath;62;7,4;| Not Rated
https://www.metacritic.com/movie/aftermath-2014;40;;| Not Rated
https://www.metacritic.com/movie/aftermath-2017;44;6,2;| R
https://www.metacritic.com/movie/afternoon-delight;50;6;| R
https://www.metacritic.com/movie/afternoon-of-a-faun-tanaquil-le-clercq;76;;| Not Rated
https://www.metacritic.com/movie/afterschool;66;6,2;
https://www.metacritic.com/movie/aftershock;39;6,2;| R
https://www.metacritic.com/movie/against-the-ropes;36;1,3;| PG-13
https://www.metacritic.com/movie/age-of-uprising-the-legend-of-michael-kohlhaas;51;6,7;| Not Rated
https://www.metacritic.com/movie/agent-cody-banks;41;5,7;| PG
https://www.metacritic.com/movie/agent-cody-banks-2-destination-london;32;4,5;| PG
https://www.metacritic.com/movie/agnes;65;;| Not Rated
https://www.metacritic.com/movie/agnes-and-his-brothers;46;;
https://www.metacritic.com/movie/agora;55;7,5;
https://www.metacritic.com/movie/ahead-of-time;74;;
https://www.metacritic.com/movie/ai-artificial-intelligence;65;6,8;| PG-13
https://www.metacritic.com/movie/ai-weiwei-never-sorry;81;7,8;| R
https://www.metacritic.com/movie/ai-weiwei-the-fake-case;73;;| Not Rated
https://www.metacritic.com/movie/aileen-life-and-death-of-a-serial-killer;71;6,6;| R
https://www.metacritic.com/movie/ailey;77;;| Not Rated
https://www.metacritic.com/movie/aimee-jaguar;72;7;
https://www.metacritic.com/movie/aint-in-it-for-my-health-a-film-about-levon-helm;76;;| Not Rated
https://www.metacritic.com/movie/aint-them-bodies-saints;74;6,9;| Not Rated
https://www.metacritic.com/movie/air-guitar-nation;72;8,1;| R
https://www.metacritic.com/movie/ajami;82;8,1;
https://www.metacritic.com/movie/aka;64;;| R
https://www.metacritic.com/movie/aka-tommy-chong;60;8;
https://www.metacritic.com/movie/akeelah-and-the-bee;72;7,8;| PG
https://www.metacritic.com/movie/akillas-escape;71;;| Not Rated
https://www.metacritic.com/movie/al-franken-god-spoke;49;6,7;
https://www.metacritic.com/movie/aladdin-2019;53;6,7;| PG
https://www.metacritic.com/movie/alan-partridge;66;6,9;| R
https://www.metacritic.com/movie/albatross;42;4,6;| Not Rated
https://www.metacritic.com/movie/albert-nobbs;57;6,3;| R
https://www.metacritic.com/movie/alex-cross;30;4,9;| PG-13
https://www.metacritic.com/movie/alex-emma;32;8,4;| PG-13
https://www.metacritic.com/movie/alex-of-venice;56;8,7;| R
https://www.metacritic.com/movie/alex-rider-operation-stormbreaker;42;4,6;| PG
https://www.metacritic.com/movie/alex-strangelove;62;6,8;| TV-MA
https://www.metacritic.com/movie/alexander;39;5,3;| Unrated
https://www.metacritic.com/movie/alexander-and-the-terrible-horrible-no-good-very-bad-day;54;5,9;| PG
https://www.metacritic.com/movie/alexandra;85;7,3;
https://www.metacritic.com/movie/alfie;49;7,6;| R
https://www.metacritic.com/movie/ali;65;6,8;| R
https://www.metacritic.com/movie/ali-g-indahouse;46;;| R
https://www.metacritic.com/movie/alias-betty;73;;
https://www.metacritic.com/movie/alice-2019;72;4,5;| Not Rated
https://www.metacritic.com/movie/alice-et-martin;68;;| R
https://www.metacritic.com/movie/alice-in-wonderland;53;5,9;| PG
https://www.metacritic.com/movie/alice-neel;60;;
https://www.metacritic.com/movie/alice-through-the-looking-glass;34;6;| PG
https://www.metacritic.com/movie/alices-house;67;;| Unrated
https://www.metacritic.com/movie/alien-abduction;46;5,8;| Not Rated
https://www.metacritic.com/movie/alien-covenant;65;5,7;| R
https://www.metacritic.com/movie/alien-girl;21;5,8;
https://www.metacritic.com/movie/alien-outpost;26;5,1;| Not Rated
https://www.metacritic.com/movie/alien-trespass;48;6,3;| PG
https://www.metacritic.com/movie/aliens-in-the-attic;42;5,5;| PG
https://www.metacritic.com/movie/aliens-of-the-deep;71;7,9;| G
https://www.metacritic.com/movie/alila;57;;
https://www.metacritic.com/movie/alita-battle-angel;53;8,5;| PG-13
https://www.metacritic.com/movie/alive-inside-2014;67;7,8;| Not Rated
https://www.metacritic.com/movie/aliyah;72;;| Not Rated
https://www.metacritic.com/movie/all-about-lily-chou-chou;73;7,6;
https://www.metacritic.com/movie/all-about-nina;70;8,5;| R
https://www.metacritic.com/movie/all-about-steve;17;4,2;| PG-13
https://www.metacritic.com/movie/all-about-the-benjamins;34;6,6;| R
https://www.metacritic.com/movie/all-access-front-row-backstage-live!;56;;
https://www.metacritic.com/movie/all-cheerleaders-die;45;5,8;| Not Rated
https://www.metacritic.com/movie/all-day-and-a-night;60;6,7;| R
https://www.metacritic.com/movie/all-eyez-on-me;38;4,5;| R
https://www.metacritic.com/movie/all-good-things;57;7,7;| R
https://www.metacritic.com/movie/all-i-can-say;54;;| Not Rated
https://www.metacritic.com/movie/all-i-see-is-you;43;5,2;| R
https://www.metacritic.com/movie/all-i-wish;49;;| Not Rated
https://www.metacritic.com/movie/all-in-the-fight-for-democracy;79;3,6;| PG-13
https://www.metacritic.com/movie/all-in-the-poker-movie;47;;| Not Rated
https://www.metacritic.com/movie/all-is-bright;54;5,4;| R
https://www.metacritic.com/movie/all-is-forgiven-2007;85;;| Not Rated
https://www.metacritic.com/movie/all-is-lost;87;6,6;| PG-13
https://www.metacritic.com/movie/all-is-true;59;5,8;| PG-13
https://www.metacritic.com/movie/all-is-well;80;;| TV-MA
https://www.metacritic.com/movie/all-light-everywhere;76;;| Not Rated
https://www.metacritic.com/movie/all-my-life;39;6;| PG-13
https://www.metacritic.com/movie/all-my-loved-ones;50;;
https://www.metacritic.com/movie/all-or-nothing;72;7,1;| R
https://www.metacritic.com/movie/all-over-the-guy;46;7,7;| R
https://www.metacritic.com/movie/all-relative;23;;| Not Rated
https://www.metacritic.com/movie/all-saints;63;6;| PG
https://www.metacritic.com/movie/all-the-boys-love-mandy-lane;44;5,9;| R
https://www.metacritic.com/movie/all-the-bright-places;61;6,6;| TV-MA
https://www.metacritic.com/movie/all-the-kings-men;37;5,6;| PG-13
https://www.metacritic.com/movie/all-the-light-in-the-sky;62;;| Not Rated
https://www.metacritic.com/movie/all-the-money-in-the-world;72;6,4;| R
https://www.metacritic.com/movie/all-the-pretty-horses;55;6,6;| PG-13
https://www.metacritic.com/movie/all-the-queens-men;19;5,8;
https://www.metacritic.com/movie/all-the-rage;39;6;| R
https://www.metacritic.com/movie/all-the-real-girls;71;6,8;| R
https://www.metacritic.com/movie/all-the-wilderness;54;;| Not Rated
https://www.metacritic.com/movie/all-these-sleepless-nights;70;7,5;| R
https://www.metacritic.com/movie/all-these-small-moments;60;;| Not Rated
https://www.metacritic.com/movie/all-things-must-pass;73;7,9;| Not Rated
https://www.metacritic.com/movie/all-this-panic;73;;| Not Rated
https://www.metacritic.com/movie/all-together;57;5,4;| Not Rated
https://www.metacritic.com/movie/all-together-now-2020;64;8,4;| PG
https://www.metacritic.com/movie/all-we-had;48;6,2;| Not Rated
https://www.metacritic.com/movie/allah-made-me-funny-live-in-concert;53;;
https://www.metacritic.com/movie/allegiance;37;;| R
https://www.metacritic.com/movie/alleluia;72;5,1;| Not Rated
https://www.metacritic.com/movie/allied;60;6,7;| R
https://www.metacritic.com/movie/alls-faire-in-love;17;;| PG-13
https://www.metacritic.com/movie/allure-2018;54;4,8;| Not Rated
https://www.metacritic.com/movie/almost-christmas;55;5,1;| PG-13
https://www.metacritic.com/movie/almost-famous;90;6,1;| Unrated
https://www.metacritic.com/movie/almost-holy;73;;| R
https://www.metacritic.com/movie/almost-love;42;5,5;| Not Rated
https://www.metacritic.com/movie/almost-peaceful;67;;| Unrated
https://www.metacritic.com/movie/almost-there;70;;| Not Rated
https://www.metacritic.com/movie/aloft;34;4,4;| R
https://www.metacritic.com/movie/aloha;40;4,3;| PG-13
https://www.metacritic.com/movie/alone;70;6,8;| Not Rated
https://www.metacritic.com/movie/alone-in-berlin;52;6,5;| R
https://www.metacritic.com/movie/alone-in-the-dark;9;1,7;| R
https://www.metacritic.com/movie/alone-with-her;65;6,4;| Not Rated
https://www.metacritic.com/movie/along-came-a-spider;42;6,5;| R
https://www.metacritic.com/movie/along-came-polly;44;8,1;| PG-13
https://www.metacritic.com/movie/alpha;63;6,6;| PG-13
https://www.metacritic.com/movie/alpha-and-omega;36;5,7;| PG
https://www.metacritic.com/movie/alpha-dog;53;6,2;| R
https://www.metacritic.com/movie/alps;69;6,2;| Not Rated
https://www.metacritic.com/movie/already-tomorrow-in-hong-kong;54;5,3;| Not Rated
https://www.metacritic.com/movie/alvin-and-the-chipmunks;39;5,4;| PG
https://www.metacritic.com/movie/alvin-and-the-chipmunks-chipwrecked;24;3,8;| G
https://www.metacritic.com/movie/alvin-and-the-chipmunks-the-road-chip;33;4;| PG
https://www.metacritic.com/movie/alvin-and-the-chipmunks-the-squeakquel;41;4,5;| PG
https://www.metacritic.com/movie/always-at-the-carlyle;49;;| PG-13
https://www.metacritic.com/movie/always-be-my-maybe;64;6,8;| PG-13
https://www.metacritic.com/movie/always-in-season;71;;| Not Rated
https://www.metacritic.com/movie/always-shine;72;5,5;| Not Rated
https://www.metacritic.com/movie/always-woodstock;30;;| Not Rated
https://www.metacritic.com/movie/amanda-knox;78;7,2;| TV-MA
https://www.metacritic.com/movie/amandla!-a-revolution-in-four-part-harmony;78;;| PG-13
https://www.metacritic.com/movie/amazing-grace;65;8,1;| PG
https://www.metacritic.com/movie/amazing-grace-1972;94;8,5;
https://www.metacritic.com/movie/amelia;37;5,5;| PG
https://www.metacritic.com/movie/amelie;69;7,5;| R
https://www.metacritic.com/movie/amen;57;7,5;| Unrated
https://www.metacritic.com/movie/amer;72;;
https://www.metacritic.com/movie/america-freedom-to-fascism;43;8,5;
https://www.metacritic.com/movie/america-imagine-a-world-without-her;15;5,7;| PG-13
https://www.metacritic.com/movie/america-the-beautiful;40;5;| R
https://www.metacritic.com/movie/america-the-motion-picture;38;4,7;| TV-MA
https://www.metacritic.com/movie/american-adobo;30;8,2;| R
https://www.metacritic.com/movie/american-animal;52;;| Not Rated
https://www.metacritic.com/movie/american-animals;68;7,7;| Not Rated
https://www.metacritic.com/movie/american-assassin;45;5,7;| R
https://www.metacritic.com/movie/american-blackout;61;;
https://www.metacritic.com/movie/american-cannibal-the-road-to-reality;44;7,8;
https://www.metacritic.com/movie/american-casino;60;;| Unrated
https://www.metacritic.com/movie/american-chai;46;8;| R
https://www.metacritic.com/movie/american-chaos;52;;| R
https://www.metacritic.com/movie/american-desi;50;8,5;| Unrated
https://www.metacritic.com/movie/american-dharma;62;;| R
https://www.metacritic.com/movie/american-dreamz;45;4,5;| PG-13
https://www.metacritic.com/movie/american-fable;55;6;| PG-13
https://www.metacritic.com/movie/american-factory;86;7,7;| TV-14
https://www.metacritic.com/movie/american-folk;62;;| PG
https://www.metacritic.com/movie/american-gangster;76;7,6;| R
https://www.metacritic.com/movie/american-gun;48;6,4;| R
https://www.metacritic.com/movie/american-hardcore;69;8;| R
https://www.metacritic.com/movie/american-honey;79;7,1;| R
https://www.metacritic.com/movie/american-hustle;90;7,3;| R
https://www.metacritic.com/movie/american-made;65;7,2;| R
https://www.metacritic.com/movie/american-made-movie;54;;| G
https://www.metacritic.com/movie/american-mary;46;8,2;| R
https://www.metacritic.com/movie/american-outlaws;25;6,1;| PG-13
https://www.metacritic.com/movie/american-pastoral;43;6;| R
https://www.metacritic.com/movie/american-pie-2;43;5,1;| Unrated
https://www.metacritic.com/movie/american-pimp;59;5,2;| R
https://www.metacritic.com/movie/american-promise;67;;| Not Rated
https://www.metacritic.com/movie/american-psycho;64;8,7;| NC-17
https://www.metacritic.com/movie/american-renegades;33;4,3;| PG-13
https://www.metacritic.com/movie/american-reunion;49;7,2;| R
https://www.metacritic.com/movie/american-skin;24;8,1;
https://www.metacritic.com/movie/american-sniper;72;6,5;| R
https://www.metacritic.com/movie/american-son;34;6,3;| TV-MA
https://www.metacritic.com/movie/american-splendor;90;7,9;| TV-MA
https://www.metacritic.com/movie/american-swing;59;8,3;
https://www.metacritic.com/movie/american-teacher;60;;| Not Rated
https://www.metacritic.com/movie/american-teen;66;7,3;| PG-13
https://www.metacritic.com/movie/american-the-bill-hicks-story;55;6,7;
https://www.metacritic.com/movie/american-ultra;50;6,1;| R
https://www.metacritic.com/movie/american-underdog;53;6,3;| PG
https://www.metacritic.com/movie/american-violet;56;8,3;| PG-13
https://www.metacritic.com/movie/american-virgin;30;5,8;| R
https://www.metacritic.com/movie/american-wedding;43;7,3;| Unrated
https://www.metacritic.com/movie/american-woman-2019;68;7,3;| R
https://www.metacritic.com/movie/americano-2012;50;;| Not Rated
https://www.metacritic.com/movie/americas-heart-and-soul;55;6,3;
https://www.metacritic.com/movie/americas-sweethearts;44;5,7;| PG-13
https://www.metacritic.com/movie/amigo;63;;| R
https://www.metacritic.com/movie/amira-sam;58;7,5;| Not Rated
https://www.metacritic.com/movie/ammonite;72;6,7;| Not Rated
https://www.metacritic.com/movie/amnesia-2015;59;;| Not Rated
https://www.metacritic.com/movie/amnesiac;33;;| Not Rated
https://www.metacritic.com/movie/among-ravens;8;0,9;| Not Rated
https://www.metacritic.com/movie/among-the-believers;74;;| Not Rated
https://www.metacritic.com/movie/amores-perros;83;5,4;| R
https://www.metacritic.com/movie/amour;94;8,1;| PG-13
https://www.metacritic.com/movie/amour-fou;69;7,5;| Not Rated
https://www.metacritic.com/movie/amreeka;73;7,9;| PG-13
https://www.metacritic.com/movie/amu;54;;
https://www.metacritic.com/movie/amulet;62;5,3;| R
https://www.metacritic.com/movie/amy;40;7,3;| PG-13
https://www.metacritic.com/movie/amy-2015;85;8,3;| Not Rated
https://www.metacritic.com/movie/amys-orgasm;36;8,7;| R
https://www.metacritic.com/movie/an-acceptable-loss;40;5,8;| R
https://www.metacritic.com/movie/an-adolescent;54;;
https://www.metacritic.com/movie/an-affair-of-love;67;7;| R
https://www.metacritic.com/movie/an-amazing-couple;61;;| Unrated
https://www.metacritic.com/movie/an-american-affair;31;8;| R
https://www.metacritic.com/movie/an-american-carol;20;5,5;| PG-13
https://www.metacritic.com/movie/an-american-haunting;38;5;| Unrated
https://www.metacritic.com/movie/an-american-pickle;58;4,8;| PG-13
https://www.metacritic.com/movie/an-american-rhapsody;51;8,3;| TV-14
https://www.metacritic.com/movie/an-easy-girl;79;6,9;| TV-MA
https://www.metacritic.com/movie/an-education;85;7,8;| PG-13
https://www.metacritic.com/movie/an-elephant-sitting-still;86;8,2;| Not Rated
https://www.metacritic.com/movie/an-evening-with-beverly-luff-linn;54;7,3;| Not Rated
https://www.metacritic.com/movie/an-everlasting-piece;56;;| R
